plant_code,plant_name
54414,John Deere Dubuque Works
54415,Cadillac Renewable Energy
54418,Rollinsford
54422,Unisea G 2
54423,Quantum Lake Power LP
54424,Quantum Pasco Power LP
54426,Mulberry Cogeneration Facility
54427,Gaylord Container Bogalusa
54429,Alabama Pine Pulp
54447,Welport Lease Project
54449,Dome Project
54451,Los Angeles Refinery Wilmington
54453,EDF Renewable Windfarm V Inc
54454,San Gorgonio Windplant WPP1993
54457,Hewlett Packard Enterprise
54458,Benedum Plant
54462,Graniteville Enterprise Division
54464,Riverwood International Macon Mill
54466,Orlando Cogen LP
54468,Mt Lassen Power
54469,Pacific Oroville Power Inc
54471,Mascoma Hydro
54472,Simplot Phosphates
54476,Sumas Power Plant
54477,Oroville Cogeneration LP
54512,Domino Sugar Arabi Plant
54513,WestRock (IL)
54514,Blind Canyon Hydro
54515,Seven Hills New Hampshire
54517,Sierra Pacific Sonora
54518,Formosa Plastics
54520,Village Creek Water Reclamation Facility
54523,Hoffer Plastics
54524,Horseshoe Bend Hydroelectric Co
54525,Kankakee Hydro Facility
54526,ReEnergy Lyonsdale Biomass
54529,Wheelabrator Ridge Energy
54531,Stingray Facility
54533,Southern Minnesota Beet Sugar
54534,St Josephs Hospital
54535,St Vincents Medical Center
54536,Sumpter Energy Associates
54537,Ferndale Generating Station
54538,Hartwell Energy Facility
54539,Venice Resources Gas Recovery
54540,Charter Dura-Bar
54541,Entenmanns Energy Center
54547,Sithe Independence Station
54548,Longfalls Facility
54549,Wood Road
54550,W&T Onshore Treating Facility (OTF)
54554,Spicer Meadow Project
54555,Collierville Powerhouse
54556,Ingredion Incorporated
54558,Hazelton B Hydro
54561,Graphic Packaging International
54562,Longview Fibre
54564,General Mills Inc
54566,YKK USA Chestney
54567,MM Yolo Power
54569,Bayville Central Facility
54572,Lochmere Hydroelectric Plant
54573,Wappinger Falls Hydroelectric
54574,Saranac Facility
54578,Glenns Ferry Cogen Facility
54579,Rupert Cogen Project
54580,Curtis Palmer Hydroelectric
54586,Tanner Street Generation
54587,Lincoln Paper & Tissue
54592,Massena Energy Facility
54593,Batavia Power Plant
54594,University of Arizona - Biosphere 2
54604,Warner Lambert
54605,Pratt & Whitney
54606,University of Texas at San Antonio
54607,University of Texas at Dallas
54618,Ingredion Winston Salem
54620,"NE Renewable Fitchburg, LLC"
54623,Central District Wastewater Treat Plant
54624,South District Wastewater Treatment Plt
54625,Reworld Plymouth LLC
54626,Mt Poso Cogeneration
54627,Okeelanta Cogeneration
54628,Phelps Dodge Refining
54630,American Gypsum Cogeneration
54634,St Nicholas Cogen Project
54637,JCO Oxides Olefins Plant
54638,Johnsonburg Mill
54639,Berlin Gorham
54640,NAEA Lakewood LLC
54646,Kalaeloa Cogen Plant
54647,TPC Windfarms LLC
54650,Alta Mesa Repower LLC
54653,Kanaka
54654,Kekawaka Power House
54655,Schoolfield Dam
54656,International Paper Riegelwood Mill
54657,Versailles Mill
54658,Quantum Auburndale Power LP
54659,Kankakee Gas Recovery
54661,Pheasant Run Landfill Gas Recovery
54662,Woodland Landfill Gas Recovery
54663,Turnkey Landfill Gas Recovery
54665,Steamboat II
54666,Steamboat III
54667,Chino Mines
54668,Falls River Hydro
54674,Ford Hydro LP
54675,Spartanburg Water System
54676,Oyster Creek Unit VIII
54677,CII Carbon LLC
54678,Sidney A Murray Jr Hydroelectric
54679,Boulder City Lakewood Hydro
54680,Boulder City Betasso Hydro Plant
54681,Difwind Farms Ltd I
54682,Difwind Farms Ltd II
54685,Difwind Farms Ltd V
54686,Difwind Farms Ltd VI
54687,Difwind Farms Ltd VIII
54688,Thundermist Hydro
54689,Heber Geothermal
54690,Amalgamated Sugar LLC Nampa
54691,Lower Beaver Falls Project
54693,York Cogen Facility
54694,Yuma Cogeneration Associates
54700,Metro Methane Recovery Facility
54705,Toca Plant
54707,Hunterdon Cogen Facility
54708,Montclair Cogen Facility
54710,Alliant SBD 9205 A Y McDonald
54712,Alliant SBD 9201 Norplex
54714,Alliant SBD 8501 Aegon USA
54715,Alliant SBD 9107 JBS USA
54716,Alliant SBD 8602 Marion Sub
54717,Alliant SBD 9106 Rockwell CR
54718,Alliant SBD 9206 Donaldson
54719,Alliant SBD 9203 Profol
54720,Alliant SBD 8601 Quad Graphics
54721,Warm Springs Power Enterprises
54723,I 95 Landfill Phase II
54724,Ormesa II
54729,Taylor Draw Hydroelectric Facility
54730,Yellowhammer Gas Plant
54731,Hendricks Regional Health
54734,Freeport McMoRan
54735,Alliant SBD 9301 Prairie Farms
54744,District 70 Transco Gas Pipe Line
54745,M C Dixon Lumber
54746,Wheelabrator Falls
54748,Port Neches Plant
54749,Goal Line LP
54750,Coram Tehachapi
54751,Genesee Power Station LP
54752,International Paper Pine Hill Mill
54753,Lateral 10 Ventures
54755,Roanoke Valley Energy Facility II
54756,Coopersville
54757,Grand Blanc Generating Station
54758,Wheelabrator Lisbon
54761,Hermiston Generating Plant
54763,WestRock Demopolis Mill
54766,Boydton Plank Road Cogen Plant Hybrid
54768,Live Oak Limited
54769,NYU Langone Hospital- Brooklyn
54772,South Glens Falls Hydroelectric
54775,University of Iowa Main Power Plant
54779,Oklahoma State University
54780,University of Illinois Abbott Power Plt
54781,"Terreva Suffolk RNG, LLC"
54782,Seneca Energy
54785,Grays Ferry Cogeneration
54788,Evanston Township High School
54789,Georgia-Pacific Brewton Mill
54790,CSL Behring LLC
54793,Storm Lake 1
54794,Buffalo Ridge Windplant WPP 1993
54795,Domino Sugar Baltimore
54800,Saint Agnes Medical Center
54801,Avalon Hydropower
54802,Mead Coated Board
54803,Plymouth State College Cogeneration
54805,Milford Power LP
54808,New York University Central Plant
54809,University of Washington Power Plant
54812,Mile 28 Water Power Project
54813,Shepherd Center
54814,Milagro Cogeneration Plant
54817,Johnson County
54818,191 Peachtree Tower
54823,Smithfield Farmland Corp Bladen
54827,Wailuku River Hydroelectric
54829,Bristol Myers Squibb New Brunswick
54830,Emory Decatur Hospital
54832,Brandywine Power Facility
54834,Fort Greely Power Plant
54835,Evonik Industries AG
54839,Valdosta Water Treatment Plant
54841,Thiele Kaolin Sandersville
54842,Outagamie County Co-Generation Facility
54844,Gordonsville Energy LP
54845,Sun Trust Plaza
54848,South Georgia Medical Center Inc
54849,Thiele Kaolin Reedy Creek
54850,Cox Waste to Energy
54851,MMSD Jones Island Wastewater
54852,Greenville Steam
54854,Sun Peak Generating Station
54855,Mars Snackfood US
54856,Riverside Manufacturing
54858,Southwestern Bell Telephone
54860,Black Creek
54863,Bassett Medical Center
54865,Phoenix Hydro Project
54867,Neenah Paper Munising Mill
54872,Milstead
54877,Atlanta Gift Mart LP
54878,Dunn Paper
54880,J M Huber Wrens Plant
54882,CenturyLink Regional HQ
54885,Kimberly Mill
54886,Presence Saint Mary of Nazareth Hospital
54887,DSM Pharmaceuticals
54890,Peoples Generating Station
54894,Narrows (NC)
54895,Falls Hydro
54896,High Rock Hydro
54897,Tuckertown Hydro
54898,Santeetlah
54899,Cheoah
54900,Calderwood
54901,Chilhowee
54903,Adrian Energy Associates LLC
54906,Georgia Pacific Center
54907,Mass Inst Tech Cntrl Utilities/Cogen Plt
54908,Enderlin
54909,Tehachapi Wind Resource II
54910,Brent Run Generating Station
54912,Martinez Refining
54914,Brooklyn Navy Yard Cogeneration
54915,Michigan Power LP
54918,Ergon Refining Vicksburg
54924,General Mills West Chicago
54925,Twin Bridges LFGTE
54926,Prairie View I & II LFGTE
54927,Grand Isle Gas Plant / Treating Station
54929,Alliant SBD 9403 Aegon DC
54931,Ridgetop
54932,Panduit Tinley Park
54933,Mondelez Global LLC
54934,Keystone Recovery
54935,Harford Waste to Energy Facility
54936,Richard J Donovan Correctional Facility
54937,Wellesley College Central Utility Plant
54939,EKS Landfill
54945,CT Resource Rec Authority Facility
54950,Univ of Oregon Central Power Station
54951,Monterey One Water
54953,Hudson Falls Hydroelectric Project
54956,Deercroft I & II LFGTE
54965,Cargill Salt
54966,West Texas Windplant
54967,Alliant SBD 9302 Aegon NP
54968,"Phoenix Investors, LLC"
54969,Dixon Hydroelectric Dam
54970,Merck Sharp & Dohme Cogen Facility
54972,Norit Americas Marshall Plant
54974,Sauder Power Plant
54975,New Mexico State University
54979,Big Spring Wind Power Facility
54980,Ocean County Landfill
54981,Harris Energy Realty
54984,Salem Energy Systems LLC
54985,Crestwood Dothan
54987,Woodridge Greene Valley Treatment Plant
54989,Pine Tree Acres
54995,Indiana Harbor E 5 AC Station
54996,Salton Sea Power Gen Co - Unit 4
54998,Wheelabrator Portsmouth
55002,Murphy-Brown LLC
55004,Thornwood High School
55005,Thornridge High School
55006,Nashua Plant
55007,K W Company
55009,Montgomery Creek Hydro
55010,LSP-Cottage Grove LP
55011,Whitewater Generating Station
55013,Mallard Ridge Gas Recovery
55014,Greene Valley Gas Recovery
55015,Sweeny Cogen Facility
55025,Yates Gas Plant
55026,Dighton Power Plant
55027,Papillion Creek Wastewater
55029,De Pere Energy Center
55031,Androscoggin Energy Center
55033,Missouri River Wastewater Treatment
55034,"Lignetics of Maine, LLC."
55035,Davenport Water Pollution Control Plant
55036,University of Tennessee Steam Plant
55037,Opryland USA
55039,Rio Bravo
55040,Mid-Georgia Cogeneration Facility
55041,Berkshire Power
55042,Bridgeport Energy Project
55043,Cherokee County Cogen
55044,Packaging Corp. of America Jackson Mill
55047,Pasadena Cogeneration
55048,Tiverton Power Plant
55049,Sierra Pacific Anderson Facility
55051,Westlake Plaquemine
55052,Jameson Gas Processing Plant
55053,Bridgeport Gas Processing Plant
55054,Livingston Generating Facility
55061,Tenaska Georgia Generation Facility
55062,Tenaska Frontier Generation Station
55063,Batesville Generation Facility
55064,Black Hawk Station
55065,Mustang Station
55066,Heat Recovery Coke Facility
55067,MPEA Energy Center
55068,Maine Independence Station
55074,Lakeview Gas Recovery
55075,Pine Bluff Energy Center
55076,Red Hills Generating Facility
55077,Desert Star Energy Center
55079,Millennium Power
55081,Brownsville Peaking Power
55084,Crockett Cogen Project
55086,Gregory Power Plant
55087,Zeeland Generating Station
55088,Dearborn Industrial Generation
55089,Taft Cogeneration Facility
55090,Plummer Cogen
55091,Midlothian Energy Facility
55093,MM Taunton Energy
55094,MM San Diego-Miramar
55096,Portside Energy
55097,Lamar Power Project
55098,Frontera Energy Center
55099,NRG Sterlington Power
55100,Rumford Power LLC
55101,Kalamazoo River Generating Station
55102,Livingston Generating Station
55103,Klamath Cogeneration Plant
55104,Sabine Cogen
55107,Rhode Island State Energy Center
55109,MRP Rocky Road LLC
55110,Madison
55111,Vermillion Energy Facility
55112,Sutter Energy Center
55116,Rockingham County CT Station
55117,RS Cogen
55120,SRW Cogen LP
55122,NAFTA Region Olefins Complex Cogen Fac
55123,Magic Valley Generating Station
55124,Griffith Energy LLC
55125,Vansycle
55126,Milford Power Project
55127,Manchief Electric Generating Station
55128,Walton County Energy Facility
55129,Desert Basin
55131,Kendall County Generation Facility
55132,Tenaska Gateway Generating Station
55133,Thomson Reuters Campus Bldg A-D
55135,Alliant Energy Neenah
55137,Rio Nogales Power Project
55138,Walton Discover Power Facility
55139,Wolf Hollow I LP
55141,Hawk Road Facility
55142,Modern Landfill Production Plant
55144,Hays Energy Project
55146,Green Country Power Station
55148,Worthington Generation LLC
55149,Lake Road Generating Plant
55151,La Paloma Generating Plant
55152,Bank of America Plaza
55153,Guadalupe Generating Station
55154,Lost Pines 1 Power Project
55155,MM Albany Energy
55156,MM Prince William Energy
55160,MM Tulare Energy
55161,MM Lopez Energy
55162,MM Tomoka Farms Energy
55163,MM Hartford Energy
55164,Bluegrass Generating Station
55165,Calcasieu
55166,Broad River Energy Center
55168,Bastrop Energy Center
55170,Granite Ridge
55172,Thad Hill Energy Center
55173,Acadia Energy Center
55176,Eastman Cogeneration Facility
55177,South Point Energy Center
55178,Dogwood Energy Facility
55179,Rathdrum Power LLC
55182,Sunrise Power LLC
55183,Nelson Energy Center
55184,Aera San Ardo Cogen Facility
55187,Channelview Cogeneration Plant
55188,Cordova Energy
55192,Osceola Generating Station (FL)
55193,Ontelaunee Energy Center
55196,Springdale 1 & 2
55197,Caledonia
55198,Riverside Generating LLC
55199,Elwood Energy LLC
55200,Arapahoe Combustion Turbine Project
55201,Gibson City Energy Center LLC
55202,Pinckneyville
55203,Ponnequin Phase 1
55204,Kinmundy
55206,Corpus Christi Energy Center
55207,Valmont Combustion Turbine Project
55208,Lake Benton I
55210,Afton Generating Station
55211,ANP Bellingham Energy Project
55212,ANP Blackstone Energy Project
55215,Odessa-Ector Power Plant
55216,Morris Cogeneration LLC
55217,Los Medanos Energy Center
55218,Hinds Energy Facility
55220,Attala
55221,Harry L. Oswald
55222,Lincoln Generating Facility
55223,Ennis Power Company LLC
55224,Wheatland Generating Facility
55225,Oneta Energy Center
55226,Freestone Energy Center
55228,Greenville Electric Generating Station
55229,Montpelier Electric Generating Station
55230,Jack County
55231,Liberty Electric Power Plant
55232,Marshall Energy Facility
55233,Handsome Lake Energy LLC
55234,Audrain Generating Station
55236,Lee Energy Facility
55237,Shelby Energy County
55238,NRG Rockford I
55239,Red Oak Power LLC
55241,Hog Bayou Energy Center
55242,Santa Rosa Energy Center
55243,Astoria Gas Turbines
55244,Doyle Energy Facility
55245,Tuscola Station
55247,"Darby Power, LLC"
55248,Tait Electric Generating Station
55250,University Park South
55251,Gleason Generating Facility
55253,Crete Energy Venture LLC
55257,Ina Road Water Pollution Control Fac
55259,Whiting Clean Energy
55262,Bowling Green Generating Station
55263,Galion Generating Station
55264,Napoleon Peaking Station
55265,Lake Benton II
55267,Edward L. Addison Generating Plant
55269,TVA Southaven Combined Cycle
55270,Jackson Generating Station
55271,Tenaska Lindsay Hill Generating Station
55274,State Farm Support Center East
55276,Ceredo Generating Station
55278,Beaver Creek Gas Plant
55279,Aurora
55281,Southeast Chicago Energy Project
55282,Arlington Valley Energy Facility
55283,Front Range Power Plant
55284,Big Sandy Peaker Plant
55285,Wolf Hills Energy
55286,Oleander Power Project LP
55287,Storm Lake II
55288,Medway Hydro
55292,Decatur Energy Center
55293,Morgan Energy Center
55294,Westbrook Energy Center Power Plant
55295,Blythe Energy Inc
55296,Calumet Energy Team LLC
55297,New Covert Generating Facility
55298,Fairless Energy Center
55299,Channel Energy Center LLC
55302,Wasatch Energy Systems Energy Recovery
55304,Baconton Power Plant
55306,Gila River Power Block 4
55308,Calvert City
55309,Air Products Port Arthur
55311,BASF Freeport Works
55312,Freeport McMoRan Cobre Mining
55313,Ingleside Cogeneration
55317,Fore River Generating Station
55318,Indian River
55319,Athens Regional Medical Center
55320,Wise County Power LLC
55322,Chuck Lenzie Generating Station
55327,Baytown Energy Center
55328,Hermiston Power Partnership
55332,Washington County Power LLC
55333,Delta Energy Center
55334,Holland Energy Facility
55337,Ironwood LLC
55339,Phoenix Wind Power LLC
55340,Dell Power Station
55342,Woodstock Windfarm
55343,Luna Energy Facility
55345,Otay Mesa Generating Project
55347,Armstrong
55348,Troy Energy LLC
55349,Pleasants Energy LLC
55350,Dresden Energy Facility
55353,Lakota Ridge LLC
55354,Shaokatan Hills LLC
55357,Jack Fusco Energy Center
55358,Cottonwood Energy Company LP
55364,Sugar Creek Power
55365,Exelon LaPorte Generating Station
55367,West Texas Wind Energy LLC
55368,Wethersfield Wind Farm
55369,Hamakua Energy Plant
55370,"Green Mountain Storage, LLC"
55372,Harquahala Generating Project
55375,Astoria Energy
55377,Gans
55380,Union Power Station
55381,Commonwealth Chesapeake
55382,Thomas A Smith Energy Facility
55386,Columbia Energy Center (SC)
55390,State Farm Insur Support Center Central
55391,RockGen Energy Center
55392,Zion Energy Center
55393,Metcalf Energy Center
55395,Crossroads Energy Center
55396,Green Power I
55397,Washington Energy Facility
55399,Delaware Mountain Windfarm
55400,Elk Hills Power LLC
55401,Rolling Hills Generating
55402,Renaissance Power Plant
55404,Carville Energy LLC
55405,Athens Generating Plant
55406,Bobby C Smith Jr Energy Facility
55409,Calhoun Energy Center
55411,Hillabee Energy Center
55412,Osprey Energy Center Power Plant
55414,Shady Hills Generating Station
55415,Vandolah Power Station
55417,Raccoon Creek Energy Center
55418,Hot Spring Generating Facility
55419,Plaquemine Cogeneration Plant
55422,DeSoto County Plant
55429,Kentucky Mills
55433,Bayou Cove Peaking Power
55438,MRP Elgin LLC
55439,Tenaska Virginia Generating Station
55440,Central Alabama Generating Station
55447,Columbia Energy Center
55451,Magnolia Power Plant
55453,Fountain Valley Power Facility
55455,Red Hawk
55457,McClain Energy Facility
55460,Indeck Niles Energy Center
55463,Redbud Power Plant
55464,Deer Park Energy Center
55467,Ouachita
55470,Green Power 2
55477,Neil Simpson Gas Turbine #2
55478,Lange Generating Station
55479,Wygen 1
55480,Forney Energy Center
55481,Mesquite Generating Station Block 2
55482,Goldendale Generating Station
55486,Washington Parish Energy Center
55488,Blackburn Landfill Co-Generation
55494,Tri Center Naniwa Energy
55496,Goose Creek Energy Center
55499,CalPeak Power Vaca Dixon Peaker Plant
55501,Kiamichi Energy Facility
55502,"Lawrenceburg Power, LLC"
55503,"Waterford Power, LLC"
55504,Limon Generating Station
55505,Frank Knutson
55508,CalPeak Power Panoche Peaker Plant
55510,Border Hybrid Energy Center
55512,Cuyamaca Peak Energy Plant
55513,CalPeak Power Enterprise Peaker Plant
55514,Apex Generating Station
55516,Fayette Energy Facility
55517,Wallingford Energy
55518,High Desert Power Plant
55522,Sundance
55524,York Energy Center
55525,MMSD South Shore Wastewater
55526,Atascosita
55534,Water Filter Plant #2
